3 machines found
login-1.extreme.acer.uic.edu
login-1.extreme.acer.uic.edu
login-1.extreme.acer.uic.edu
CRF loss
Parsing training data: ./train_petsc.txt
Parsing test data: ./test_petsc.txt
Data loading completed
====================  Summary of settings =================
Training data: ./train_petsc.txt
Test data: ./test_petsc.txt
loss: CRF, lambda: 1.000000e-04, Processors: 3
dim: 129, classes: 26
Train: #word=3438, #letter=25953
Test: #word=3439, #letter=26198
===========================================================
iter fn.val gap time feval.num train_lett_err train_word_err test_lett_err test_word_err 
161 2.0326 0.0146751 119.479 163 8.623281 33.944154 14.184289 48.357081
162 2.03245 0.00621543 120.204 164 8.604015 33.915067 14.146118 48.240768
163 2.03237 0.00484689 120.931 165 8.615574 33.915067 14.146118 48.211689
164 2.03217 0.00721347 121.672 166 8.646399 34.031414 14.119398 48.328002
165 2.03207 0.0159301 122.409 167 8.615574 33.944154 14.149935 48.298924
166 2.0319 0.00666385 123.134 168 8.611721 33.944154 14.149935 48.211689
167 2.03177 0.00488196 123.878 169 8.600162 33.944154 14.130850 48.095377
168 2.03169 0.00551703 124.604 170 8.619427 33.973240 14.146118 48.095377
169 2.03162 0.0175304 125.329 171 8.627134 33.973240 14.130850 48.153533
170 2.03146 0.00525752 126.055 172 8.638693 34.031414 14.157569 48.269846
171 2.03139 0.00420099 126.797 173 8.642546 34.002327 14.134667 48.211689
Optimization converged with status CONVERGED_GTTOL.
Total CPU time: 123.57 seconds 
Total wallclock time: 126.797 seconds 
Objective/gradient CPU time: 122.91 seconds 
Objective/gradient wallclock time: 125.862 seconds 
