3 machines found
login-1.extreme.acer.uic.edu
login-1.extreme.acer.uic.edu
login-1.extreme.acer.uic.edu
CRF loss
Parsing training data: ./train_petsc.txt
Parsing test data: ./test_petsc.txt
Data loading completed
====================  Summary of settings =================
Training data: ./train_petsc.txt
Test data: ./test_petsc.txt
loss: CRF, lambda: 1.000000e-06, Processors: 3
dim: 129, classes: 26
Train: #word=3438, #letter=25953
Test: #word=3439, #letter=26198
===========================================================
iter fn.val gap time feval.num train_lett_err train_word_err test_lett_err test_word_err 
190 1.62232 0.0116143 145.293 196 7.995222 32.635253 15.188182 50.392556
191 1.62182 0.013334 146.03 197 7.952838 32.547993 15.245439 50.537947
192 1.6217 0.0287225 146.777 198 7.948985 32.547993 15.222536 50.421634
193 1.621 0.00927665 147.526 199 7.914307 32.489820 15.275975 50.567025
194 1.62076 0.00659773 148.258 200 7.952838 32.577080 15.321780 50.683338
195 1.62044 0.00858567 148.992 201 7.972103 32.606166 15.317963 50.683338
196 1.61996 0.0135811 149.731 202 8.010635 32.606166 15.310329 50.741495
197 1.61973 0.0267037 150.466 203 8.033753 32.577080 15.256890 50.567025
198 1.61917 0.00751346 151.212 204 8.014488 32.547993 15.283609 50.537947
199 1.61894 0.00731352 151.956 205 8.010635 32.547993 15.249256 50.450712
200 1.61859 0.0101501 152.693 206 8.006781 32.577080 15.283609 50.537947
201 1.61828 0.0246063 153.43 207 7.960544 32.460733 15.275975 50.537947
202 1.61778 0.0113607 154.167 208 7.968250 32.547993 15.279792 50.537947
203 1.61742 0.00808505 154.9 209 7.987516 32.518906 15.249256 50.450712
204 1.6171 0.00932442 155.634 210 7.937425 32.431646 15.233987 50.450712
205 1.61659 0.0105328 156.398 211 7.922013 32.431646 15.199634 50.479791
206 1.61638 0.0159957 157.896 213 7.983663 32.518906 15.211085 50.450712
207 1.61606 0.00931921 158.651 214 8.002928 32.635253 15.218719 50.537947
208 1.61568 0.00718918 159.409 215 7.987516 32.577080 15.249256 50.625182
209 1.61518 0.010523 160.178 216 7.995222 32.518906 15.245439 50.654260
210 1.61501 0.0247086 160.912 217 7.933572 32.373473 15.157646 50.567025
211 1.61452 0.0087946 161.649 218 7.933572 32.373473 15.211085 50.567025
212 1.61428 0.00650462 162.396 219 7.906600 32.286213 15.226353 50.596104
213 1.61402 0.00844021 163.131 220 7.891188 32.257126 15.222536 50.537947
214 1.61359 0.0132072 163.866 221 7.875775 32.344386 15.230170 50.508869
215 1.61343 0.0171131 164.613 222 7.860363 32.315300 15.134743 50.276243
216 1.61307 0.00631243 165.353 223 7.871922 32.286213 15.119475 50.334400
217 1.61293 0.00565637 166.09 224 7.844950 32.228040 15.111841 50.334400
218 1.6127 0.00706967 166.835 225 7.895041 32.402560 15.115658 50.363478
219 1.61241 0.0141682 167.598 226 7.868069 32.257126 15.092755 50.421634
220 1.6121 0.00813998 168.336 227 7.906600 32.315300 15.085121 50.421634
221 1.61188 0.00618566 169.069 228 7.891188 32.402560 15.092755 50.537947
222 1.61165 0.00692412 169.802 229 7.844950 32.315300 15.130926 50.625182
223 1.61151 0.00893819 170.539 230 7.817979 32.402560 15.146194 50.625182
224 1.61134 0.00632729 171.272 231 7.806419 32.344386 15.134743 50.654260
225 1.61094 0.00757324 172.005 232 7.791007 32.198953 15.165280 50.625182
226 1.61078 0.0150278 172.755 233 7.833391 32.344386 15.180548 50.770573
227 1.61054 0.00753061 173.499 234 7.848804 32.402560 15.180548 50.596104
228 1.61033 0.00562896 174.236 235 7.883482 32.489820 15.165280 50.567025
229 1.61016 0.00652855 174.976 236 7.871922 32.402560 15.165280 50.625182
230 1.61007 0.0187553 175.718 237 7.918160 32.402560 15.211085 50.712416
231 1.60984 0.00542281 176.456 238 7.864216 32.431646 15.249256 50.799651
232 1.60973 0.00506984 177.189 239 7.860363 32.460733 15.233987 50.741495
233 1.60958 0.0068563 177.925 240 7.871922 32.460733 15.230170 50.741495
234 1.60934 0.0106173 178.656 241 7.868069 32.402560 15.226353 50.683338
235 1.60919 0.0148186 179.39 242 7.960544 32.577080 15.199634 50.596104
236 1.60899 0.00510002 180.128 243 7.968250 32.635253 15.207268 50.654260
237 1.60889 0.00477899 180.88 244 7.952838 32.518906 15.176731 50.712416
238 1.60877 0.00589151 181.629 245 7.960544 32.518906 15.169097 50.741495
239 1.60864 0.0179501 182.379 246 7.960544 32.489820 15.169097 50.712416
240 1.60844 0.00743778 183.128 247 7.929719 32.344386 15.165280 50.741495
241 1.60831 0.00455762 183.865 248 7.960544 32.518906 15.130926 50.770573
242 1.60819 0.0058016 184.608 249 7.960544 32.547993 15.127109 50.770573
243 1.60802 0.00692647 185.344 250 7.991369 32.693426 15.184365 50.828729
244 1.60792 0.0106212 186.82 252 8.014488 32.693426 15.123292 50.654260
245 1.60779 0.00578514 187.571 253 8.006781 32.635253 15.134743 50.654260
246 1.60764 0.00438581 188.319 254 8.018341 32.664340 15.130926 50.625182
Optimization converged with status CONVERGED_GTTOL.
Total CPU time: 181.29 seconds 
Total wallclock time: 188.319 seconds 
Objective/gradient CPU time: 180.28 seconds 
Objective/gradient wallclock time: 186.985 seconds 
